date,open,high,low,close,adjusted_close,volume
2023-10-09,150.15,154.2,149.27,153.38,152.9111,1715500
2023-10-10,153.0,154.86,152.1,153.65,153.1802,1152500
2023-10-11,152.01,155.24,151.82,154.98,154.5062,2121700
2023-10-12,156.69,158.27,155.5,156.35,155.872,1731100
2023-10-13,159.1,162.13,158.01,160.98,160.4878,1665800
2023-10-16,162.36,162.84,160.82,161.41,160.9165,1459900
2023-10-17,161.11,164.32,161.1,164.02,163.5185,1423600
2023-10-18,165.59,167.26,163.81,164.97,164.4656,2127500
2023-10-19,164.22,167.75,162.85,166.08,165.5722,1877200
2023-10-20,165.13,166.18,161.27,163.02,162.5216,2210300
2023-10-23,163.4,166.5,160.48,161.3,160.8069,11092100
2023-10-24,160.71,161.57,154.83,155.22,154.7454,14845100
2023-10-25,155.16,155.69,154.11,154.4,153.928,6290600
2023-10-26,153.62,154.04,152.31,153.18,152.7117,7910200
2023-10-27,150.79,150.99,142.76,143.29,142.8519,8660700
2023-10-30,144.02,145.42,143.37,145.17,144.7262,6850700
2023-10-31,145.19,145.9,143.55,144.4,143.9585,4664400
2023-11-01,144.71,145.15,142.14,142.25,141.8151,6596700
2023-11-02,141.99,148.15,141.67,147.76,147.3083,3760500
2023-11-03,147.17,147.74,145.2,146.26,145.8128,6375700
2023-11-06,147.79,148.17,145.58,145.74,145.2944,1807900
2023-11-07,143.5,144.13,141.7,142.95,142.513,4455500
2023-11-08,142.15,143.19,140.64,140.77,140.3396,3705000
2023-11-09,141.42,142.36,140.03,140.2,139.7714,3820900
2023-11-10,141.81,141.9,140.03,141.59,141.1571,3468800
2023-11-13,141.6,142.89,141.21,142.68,142.2438,2408100
2023-11-14,143.11,144.14,142.39,143.76,143.3205,2981000
2023-11-15,142.95,145.29,142.91,144.17,143.7292,2226200
2023-11-16,142.45,143.41,140.6,141.46,141.0275,3680800
2023-11-17,143.0,145.29,142.22,144.45,144.0084,2420500
2023-11-20,144.93,145.85,144.48,144.5,144.0582,2844400
2023-11-21,143.8,144.64,142.81,144.32,143.8788,1524400
2023-11-22,141.44,144.67,140.76,144.4,143.9585,1579100
2023-11-24,144.68,146.24,144.28,145.41,144.9654,804200
2023-11-27,144.66,145.12,143.07,144.51,144.0682,2155600
2023-11-28,144.32,146.77,144.28,145.6,145.1549,2232000
2023-11-29,146.23,146.72,136.65,139.56,139.1333,12129900
2023-11-30,141.18,143.6,139.12,140.56,140.1303,9536800
