Ticker,Sector,MarketCapitalization
PSTV.US,Healthcare,9090545.0
PSTX.US,Healthcare,344247840.0
PT.US,Financial Services,17223834.0
PTC.US,Technology,21889972224.0
PTCT.US,Healthcare,1925063808.0
PTEN.US,Energy,4381471744.0
PTGX.US,Healthcare,1560192512.0
PTHR.US,Financial Services,126069368.0
PTHRW.US,Financial Services,
PTIX.US,Healthcare,4150838.0
PTIXW.US,Healthcare,
PTLO.US,Consumer Cyclical,783954112.0
PTMN.US,Financial Services,177888320.0
PTON.US,Consumer Cyclical,1665595776.0
PTPI.US,Healthcare,2619053.0
PTSI.US,Industrials,423910016.0
PTVE.US,Consumer Cyclical,2616164864.0
PTWO.US,Financial Services,65875440.0
PTWOU.US,Financial Services,
PTWOW.US,Financial Services,
PUBM.US,Technology,808540352.0
PUCK.US,Financial Services,81417024.0
PUCKW.US,Financial Services,321000900.0
PULM.US,Healthcare,6354967.0
PUYI.US,Financial Services,1479733632.0
PVBC.US,Financial Services,180752448.0
PWER.US,,
PWFL.US,Technology,121511992.0
PWM.US,Financial Services,12078000.0
PWOD.US,Financial Services,150705424.0
PWP.US,Financial Services,1103251328.0
PWUP.US,Financial Services,98274144.0
PWUPW.US,Financial Services,
PXDT.US,Technology,120999920.0
PXLW.US,Technology,128804104.0
PXMD.US,Healthcare,1858667.0
PXS.US,Energy,45953672.0
PXSAW.US,Energy,33462260.0
PYCR.US,Technology,3564160768.0
PYPD.US,Healthcare,33196970.0
PYPL.US,Financial Services,61801889792.0
PYR.US,Industrials,69198400.0
PYXS.US,Healthcare,198567040.0
PZZA.US,Consumer Cyclical,2374475008.0
QCEQPX.US,,
QCILPX.US,,
QCOM.US,Technology,168515993600.0
QCRH.US,Financial Services,964592192.0
QDEL.US,Healthcare,4553694720.0
QDRO.US,Financial Services,96608968.0
QDROU.US,Financial Services,
QDROW.US,,
QETA.US,,
QETAR.US,,
QETAU.US,Financial Services,
QFIN.US,Financial Services,2347877120.0
QH.US,Technology,7956229.0
QIPT.US,Healthcare,196618672.0
QIWI.US,Technology,355582720.0
QLGN.US,Healthcare,2637158.0
QLI.US,Healthcare,21053176.0
QLYS.US,Technology,6321588224.0
QMCO.US,Technology,42293068.0
QMID.US,,
QNCX.US,Healthcare,55729568.0
QNRX.US,Healthcare,3317059.0
QNST.US,Communication Services,838333440.0
QOMO.US,Financial Services,38902964.0
QOMOR.US,,
QOMOW.US,Financial Services,
QRHC.US,Industrials,144631872.0
QRTEA.US,Consumer Cyclical,354386272.0
QRTEB.US,Consumer Cyclical,354259552.0
QRVO.US,Technology,10931703808.0
QSAM.US,Healthcare,23427968.0
QSG.US,Consumer Defensive,204474608.0
QSI.US,Healthcare,218261120.0
QSIAW.US,Healthcare,1439027000.0
QTRX.US,Healthcare,920775296.0
QUBT.US,Technology,56277844.0
QUIK.US,Technology,180414000.0
QURE.US,Healthcare,283522176.0
RACY.US,Financial Services,54041824.0
RAIL.US,Industrials,52456964.0
RAIN.US,Healthcare,44014600.0
RAND.US,Financial Services,34773824.0
RANI.US,Healthcare,194584656.0
RAPT.US,Healthcare,900492544.0
RARE.US,Healthcare,3837205760.0
RAVE.US,Consumer Cyclical,27278400.0
RAYA.US,Industrials,6654000.0
RBB.US,Financial Services,333290784.0
RBBN.US,Communication Services,537518080.0
RBCAA.US,Financial Services,941036224.0
RBKB.US,Financial Services,96884936.0
RCAC.US,Financial Services,81876024.0
RCACW.US,Financial Services,
RCAT.US,Technology,51765568.0
RCEL.US,Healthcare,459912608.0
RCKT.US,Healthcare,2659687424.0
RCKTW.US,Healthcare,
RCKY.US,Consumer Cyclical,208423696.0
RCM.US,Healthcare,4388058112.0
RCMT.US,Industrials,223144784.0
RCON.US,Energy,23168628.0
RCRT.US,Industrials,2552342.0
RCRTW.US,Industrials,
RDCM.US,Communication Services,158729232.0
RDFN.US,Real Estate,914445248.0
RDHL.US,Healthcare,16384174.0
RDI.US,Communication Services,65705716.0
RDIB.US,Communication Services,63830400.0
RDNT.US,Healthcare,2559630336.0
RDUS.US,Basic Materials,683925952.0
RDVT.US,Technology,259051168.0
RDWR.US,Technology,815370304.0
RDZN.US,Technology,
RDZNW.US,Technology,
REAL.US,Consumer Cyclical,192236576.0
REAX.US,Real Estate,539945984.0
REBN.US,Consumer Cyclical,6262979.0
REE.US,Consumer Cyclical,54040808.0
REFI.US,Real Estate,286187808.0
REFR.US,Technology,34176176.0
REG.US,Real Estate,11384731648.0
REGCO.US,Real Estate,
REGCP.US,Real Estate,
REGN.US,Healthcare,103872249856.0
REKR.US,Technology,200488192.0
RELI.US,Financial Services,2336264.0
RELL.US,Technology,139928320.0
RELY.US,Technology,3371727104.0
RENB.US,Healthcare,229906416.0
RENE.US,Financial Services,317687520.0
RENEW.US,Financial Services,
RENT.US,Consumer Cyclical,36736056.0
REPL.US,Healthcare,476369344.0
RETO.US,Basic Materials,14756048.0
REVB.US,Healthcare,1102005.0
REVBW.US,Healthcare,
REYN.US,Consumer Cyclical,5987358208.0
RFAC.US,Financial Services,77289408.0
RFACR.US,,
RFACW.US,Financial Services,
RFIL.US,Industrials,33305104.0
RGC.US,Healthcare,96633800.0
RGCO.US,Utilities,196661792.0
RGEN.US,Healthcare,11445560320.0
RGF.US,Consumer Defensive,43775116.0
RGLD.US,Basic Materials,7335169024.0
RGLS.US,Healthcare,31547410.0
RGNX.US,Healthcare,724988160.0
RGP.US,Industrials,442978400.0
RGTI.US,Technology,183308768.0
RGTIW.US,Technology,
RICK.US,Consumer Cyclical,568881856.0
RIGL.US,Healthcare,209244016.0
RILY.US,Financial Services,557220416.0
RILYG.US,Other,539118912.0
RILYK.US,,1948515000.0
RILYM.US,Other,
RILYN.US,,
RILYT.US,,1948515000.0
RILYZ.US,Other,536785024.0
RIOT.US,Financial Services,3004793344.0
RIVN.US,Consumer Cyclical,15974736896.0
RKDA.US,Consumer Defensive,2771853.0
RKLB.US,Industrials,2108749696.0
RLAY.US,Healthcare,1158629632.0
RLMD.US,Healthcare,165244608.0
RLYB.US,Healthcare,66894848.0
RMBI.US,Financial Services,118591216.0
RMBL.US,Consumer Cyclical,226871840.0
RMBS.US,Technology,6310778368.0
RMCF.US,Consumer Defensive,25576804.0
RMCO.US,Financial Services,
RMCOW.US,Financial Services,
RMGC.US,Financial Services,127489320.0
RMGCU.US,Financial Services,590467500.0
RMGCW.US,Financial Services,588656300.0
RMNI.US,Technology,290514240.0
RMR.US,Real Estate,433115424.0
RMTI.US,Healthcare,37036608.0
RNA.US,Healthcare,1053046848.0
RNAC.US,Healthcare,112539960.0
RNAZ.US,Healthcare,739459.0
RNLX.US,Healthcare,19041700.0
RNW.US,Utilities,2345283840.0
RNWWW.US,Utilities,
RNXT.US,Healthcare,26754930.0
ROAD.US,Industrials,2659856640.0
ROCK.US,Industrials,2614182400.0
ROCL.US,Financial Services,63264648.0
ROCLW.US,Financial Services,
ROI.US,Communication Services,
ROIC.US,Real Estate,1732523520.0
ROIV.US,Healthcare,8690386944.0
ROKU.US,Communication Services,13651117056.0
ROMA.US,Industrials,
ROOT.US,Financial Services,107298320.0
ROP.US,Technology,58779873280.0
ROSE.US,Financial Services,61659712.0
ROSS-UN.US,Financial Services,
ROST.US,Consumer Cyclical,49109467136.0
ROVR.US,Communication Services,1990786688.0
RPAY.US,Technology,778905408.0
RPD.US,Technology,3728603904.0
RPHM.US,Healthcare,58295648.0
RPID.US,Healthcare,39864552.0
RPRX.US,Healthcare,17196337152.0
RPTX.US,Healthcare,335773408.0
RR.US,Industrials,
RRBI.US,Financial Services,370467296.0
RRGB.US,Consumer Cyclical,160837200.0
RRR.US,Consumer Cyclical,3413987840.0
RSLS.US,Healthcare,4402879.0
RSSS.US,Technology,91334880.0
RSVR.US,Communication Services,415510944.0
RSVRW.US,Communication Services,
RTC.US,Technology,66471072.0
RUM.US,Technology,2211353856.0
RUMBW.US,Technology,
RUN.US,Technology,3479505920.0
RUSHA.US,Consumer Cyclical,3654507264.0
RUSHB.US,Consumer Cyclical,3654509312.0
RVLPQ.US,Healthcare,
RVMD.US,Healthcare,4985980416.0
RVMDW.US,Healthcare,
RVNC.US,Healthcare,518977792.0
RVPH.US,Healthcare,122004280.0
RVPHW.US,Healthcare,85814050.0
RVSB.US,Financial Services,103232784.0
RVSN.US,Industrials,70903544.0
RVSNW.US,Industrials,
RVYL.US,Technology,23309368.0
RWAY.US,Financial Services,526620896.0
RWAYL.US,,
RWAYZ.US,,
RWLK.US,Healthcare,63031832.0
RWOD.US,Financial Services,94881784.0
RWODR.US,,
RWODW.US,Financial Services,
RXRX.US,Healthcare,2178168576.0
RXST.US,Healthcare,1784831872.0
RXT.US,Technology,361399680.0
RYAAY.US,Industrials,32056719360.0
RYTM.US,Healthcare,3024558848.0
RYZB.US,Healthcare,3718016000.0
RZLT.US,Healthcare,42002816.0
SABR.US,Consumer Cyclical,1565359104.0
SABS.US,Healthcare,55073248.0
SABSW.US,Healthcare,
SAFT.US,Financial Services,1249175936.0
SAGA.US,Financial Services,533465600.0
SAGAR.US,,
SAGE.US,Healthcare,1406496768.0
SAI.US,Financial Services,21960232.0
SAIA.US,Industrials,15006599168.0
SAITW.US,Financial Services,
SAMG.US,Financial Services,154614400.0
SANA.US,Healthcare,1270051712.0
SANG.US,Technology,112231392.0
SANM.US,Technology,3393417984.0
SANW.US,Consumer Defensive,24106256.0
SASI.US,Technology,2645634.0
SASR.US,Financial Services,1033012800.0
SATL.US,Industrials,123830376.0
SATLW.US,Industrials,
SATS.US,Technology,3669490432.0
SAVA.US,Healthcare,1066483392.0
SAVAW.US,Healthcare,
SBAC.US,Real Estate,23460028416.0
SBCF.US,Financial Services,2097763840.0
SBET.US,Consumer Cyclical,3287126.0
SBFG.US,Financial Services,104160000.0
SBFM.US,Healthcare,6137321.0
SBFMW.US,Healthcare,
SBGI.US,Communication Services,923502272.0
SBIG.US,Technology,5879482.0
SBIGW.US,Technology,
SBLK.US,Industrials,1901302272.0
SBRA.US,Real Estate,3204709120.0
SBSI.US,Financial Services,916847168.0
SBT.US,Financial Services,268162560.0
SBUX.US,Consumer Cyclical,110165016576.0
SCHL.US,Communication Services,1147323136.0
SCKT.US,Technology,8157953.0
SCLX.US,Healthcare,258965840.0
SCLXW.US,Healthcare,
SCNI.US,Healthcare,2097630.0
SCOR.US,Communication Services,89969936.0
SCPH.US,Healthcare,192929488.0
SCRM.US,Financial Services,997500032.0
SCRMW.US,Financial Services,
SCSC.US,Technology,1003296128.0
SCTL.US,Healthcare,52383524.0
SCVL.US,Consumer Cyclical,758328256.0
SCWO.US,Industrials,160527072.0
SCWX.US,Technology,585314048.0
SCYX.US,Healthcare,72551488.0
SDA.US,Consumer Cyclical,638761984.0
SDAWW.US,Consumer Cyclical,
SDGR.US,Healthcare,1959289984.0
SDIG.US,Financial Services,65461188.0
SDOT.US,Consumer Defensive,17676904.0
SEAC.US,Technology,4264078.0
SEAT.US,Communication Services,1235393920.0
SEATW.US,Communication Services,
SECO.US,Consumer Cyclical,3180073.0
SEDG.US,Technology,4484391936.0
SEED.US,Basic Materials,12466199.0
SEEL.US,Healthcare,10903336.0
SEER.US,Healthcare,113608856.0
SEIC.US,Financial Services,8743014400.0
SELF.US,Real Estate,48249188.0
SENEA.US,Consumer Defensive,369061824.0
SENEB.US,Consumer Defensive,350040192.0
SEPA.US,Financial Services,60404192.0
SEPAU.US,Financial Services,
SEPAW.US,Financial Services,
SERA.US,Healthcare,266046880.0
SEVN.US,Real Estate,180254736.0
SEZL.US,Financial Services,197852304.0
SFBC.US,Financial Services,99682712.0
SFE.US,Financial Services,7541898.0
SFIX.US,Consumer Cyclical,414976320.0
SFM.US,Consumer Defensive,5197892096.0
SFNC.US,Financial Services,2278348800.0
SFRT.US,Real Estate,
SFST.US,Financial Services,274932896.0
SFTGQ.US,Consumer Cyclical,958743.0
SFWL.US,Industrials,158208000.0
SGA.US,Communication Services,145678784.0
SGBX.US,Industrials,5666020.0
SGC.US,Consumer Cyclical,226624624.0
SGD.US,Real Estate,9063641.0
SGH.US,Technology,1176553600.0
SGHT.US,Healthcare,221324544.0
SGLY.US,Industrials,8037863.0
SGMA.US,Technology,20111156.0
SGML.US,Basic Materials,1603080064.0
SGMO.US,Healthcare,101868120.0
SGMT.US,Healthcare,199030416.0
SGRP.US,Industrials,26029920.0
SGRY.US,Healthcare,4255857152.0
SHBI.US,Financial Services,373404128.0
SHC.US,Healthcare,4589797376.0
SHCR.US,Healthcare,362996704.0
SHCRW.US,Healthcare,
SHEN.US,Communication Services,1012326976.0
SHFS.US,Financial Services,51990780.0
SHFSW.US,Financial Services,
SHIM.US,Industrials,
SHIP.US,Industrials,145301040.0
SHLS.US,Technology,2801689088.0
SHLT.US,Healthcare,100815720.0
SHOO.US,Consumer Cyclical,3114892288.0
SHOT.US,Consumer Defensive,112716472.0
SHOTW.US,Consumer Defensive,
SHPH.US,Healthcare,5919667.0
SHPW.US,Industrials,12572565.0
SHPWW.US,Industrials,
SHYF.US,Industrials,381645472.0
SIBN.US,Healthcare,854164544.0
SIDU.US,Industrials,12891832.0
SIEB.US,Financial Services,70454000.0
SIEN.US,Healthcare,7413774.0
SIFY.US,Communication Services,237685504.0
SIGA.US,Healthcare,339106944.0
SIGI.US,Financial Services,6063697408.0
SILC.US,Technology,104114424.0
SILK.US,Healthcare,651558208.0
SILO.US,Healthcare,4263776.0
SIMO.US,Technology,2282219776.0
SINT.US,Healthcare,1395227.0
SIOX.US,Healthcare,35360144.0
SIRI.US,Communication Services,18828054528.0
SISI.US,Consumer Defensive,8657415.0
SITM.US,Technology,2835617280.0
SJ.US,Communication Services,33540232.0
SKGR.US,Financial Services,294750016.0
SKGRW.US,Financial Services,
SKIN.US,Consumer Defensive,375423616.0
SKWD.US,Financial Services,1232664192.0
SKYT.US,Technology,483412864.0
SKYW.US,Industrials,2428780288.0
SKYX.US,Industrials,141936256.0
SLAB.US,Technology,4544046592.0
SLAC.US,Financial Services,106810224.0
SLACU.US,Financial Services,
SLACW.US,Financial Services,
SLAM.US,Financial Services,432841152.0
SLAMU.US,Financial Services,698625000.0
SLAMW.US,Financial Services,698625000.0
SLDB.US,Healthcare,291275424.0
SLDP.US,Industrials,290852288.0
SLDPW.US,Industrials,
SLE.US,Communication Services,
SLGL.US,Healthcare,36214880.0
SLM.US,Financial Services,4317880320.0
SLN.US,Healthcare,852284608.0
SLNA.US,Consumer Cyclical,42611788.0
SLNAW.US,Consumer Cyclical,
SLND.US,Industrials,233712960.0
SLNG.US,Energy,87852184.0
SLNH.US,Technology,8116294.0
SLNO.US,Healthcare,1490658176.0
SLP.US,Healthcare,828235328.0
SLRC.US,Financial Services,809590272.0
SLRN.US,Healthcare,779689472.0
SLRX.US,Healthcare,2168893.0
SLS.US,Healthcare,33811220.0
SMBC.US,Financial Services,487356160.0
SMBK.US,Financial Services,374792128.0
SMCI.US,Technology,41406861312.0
SMFL.US,Consumer Defensive,812599.0
SMID.US,Basic Materials,224123392.0
SMLR.US,Healthcare,326408288.0
SMMF.US,Financial Services,397041856.0
SMMT.US,Healthcare,3115247360.0
SMPL.US,Consumer Defensive,3527373568.0
SMSI.US,Technology,58852576.0
SMTC.US,Technology,1349980800.0
SMTI.US,Healthcare,337099584.0
SMX.US,Industrials,3975012.0
SMXWW.US,Industrials,
SNAL.US,Communication Services,34414068.0
SNAX.US,Consumer Defensive,4375909.0
SNAXW.US,Consumer Defensive,
SNBR.US,Consumer Cyclical,226503312.0
SNCE.US,Healthcare,34240004.0
SNCR.US,Technology,64298960.0
SNCRL.US,,
SNCY.US,Industrials,818623488.0
SND.US,Energy,75655464.0
SNDL.US,Consumer Defensive,360593984.0
SNDX.US,Healthcare,1898465024.0
SNES.US,Basic Materials,802583.0
SNEX.US,Financial Services,2090818432.0
SNFCA.US,Financial Services,180277312.0
SNGX.US,Healthcare,7146068.0
SNOA.US,Healthcare,2132603.0
SNPO.US,Technology,646299200.0
SNPS.US,Technology,87742455808.0
SNPX.US,Healthcare,3972128.0
SNSE.US,Healthcare,20022196.0
SNT.US,Industrials,26806500.0
SNTG.US,Financial Services,6985247.0
SNTI.US,Healthcare,19332616.0
SNY.US,Healthcare,117784870912.0
SOBR.US,Technology,12795774.0
SOFI.US,Financial Services,7933758464.0
SOGP.US,Communication Services,
SOHO.US,Real Estate,54094464.0
SOHOB.US,Real Estate,86196760.0
SOHU.US,Communication Services,324209088.0
SOLO.US,Consumer Cyclical,30753480.0
SOND.US,Consumer Cyclical,33526040.0
SONDW.US,Consumer Cyclical,
SONM.US,Technology,27433934.0
SONN.US,Healthcare,4634975.0
SONO.US,Technology,2266326784.0
SOPA.US,Technology,6571920.0
SOPH.US,Healthcare,312633600.0
SOTK.US,Technology,91164704.0
SOUN.US,Technology,578318144.0
SOUNW.US,Technology,
SOVO.US,Consumer Defensive,2258388224.0
SP.US,Industrials,1014792640.0
SPCB.US,Industrials,1224804.0
SPEC.US,Industrials,28388066.0
SPECW.US,Industrials,
SPFI.US,Financial Services,437023200.0
SPGC.US,Consumer Cyclical,11384802.0
SPI.US,Technology,18734318.0
SPKL.US,Financial Services,
SPKLU.US,Financial Services,
SPKLW.US,Financial Services,
SPLK.US,Technology,26046017536.0
SPNS.US,Technology,1579459072.0
SPOK.US,Healthcare,342196032.0
SPPL.US,Technology,
SPRB.US,Healthcare,176277328.0
SPRC.US,Healthcare,1859411.0
SPRO.US,Healthcare,72344048.0
SPRY.US,Healthcare,679660160.0
SPSC.US,Technology,7742827008.0
SPT.US,Technology,3528412672.0
SPTN.US,Consumer Defensive,766568704.0
SPWH.US,Consumer Cyclical,139921632.0
SPWR.US,Technology,627792320.0
SQFT.US,Real Estate,13523797.0
SQFTW.US,Real Estate,
SQL.US,Healthcare,2573180.0
SQLLW.US,Healthcare,
SRAD.US,Technology,3105907200.0
SRAX.US,Communication Services,323826.0
SRBK.US,Financial Services,
SRCE.US,Financial Services,1246408960.0
SRCL.US,Industrials,4508665344.0
SRDX.US,Healthcare,465801952.0
SRM.US,Consumer Cyclical,
SRPT.US,Healthcare,11921124352.0
SRRK.US,Healthcare,1132634496.0
SRTS.US,Healthcare,62089296.0
SRZN.US,Healthcare,17835270.0
SRZNW.US,Healthcare,
SSB.US,Financial Services,6148659200.0
SSBI.US,Financial Services,68926456.0
SSBK.US,Financial Services,236506112.0
SSIC.US,Healthcare,49531156.0
SSKN.US,Healthcare,18575862.0
SSNC.US,Technology,15091050496.0
SSNT.US,Technology,78527328.0
SSP.US,Communication Services,496721728.0
SSRM.US,Basic Materials,1952265856.0
SSSS.US,Financial Services,91096080.0
SSSSL.US,,
SSTI.US,Technology,268913472.0
SSYS.US,Technology,926096960.0
STAA.US,Healthcare,1481609984.0
STAF.US,Industrials,2226448.0
STBA.US,Financial Services,1219244032.0
STBX.US,Communication Services,22730036.0
STCN.US,Communication Services,56342380.0
STEP.US,Financial Services,4177155840.0
STER.US,Technology,1267191808.0
STGW.US,Communication Services,1799603840.0
STHO.US,Real Estate,157704064.0
STIM.US,Healthcare,104159160.0
STIX.US,Technology,51349444.0
STIXW.US,Technology,
STKH.US,Consumer Defensive,18504840.0
STKL.US,Consumer Defensive,717176128.0
STKS.US,Consumer Cyclical,128845992.0
STLD.US,Basic Materials,20225382400.0
STNE.US,Technology,5705809408.0
STOK.US,Healthcare,208533248.0
STRA.US,Consumer Defensive,2403735552.0
STRC.US,Technology,13726999.0
STRCW.US,,
STRL.US,Industrials,2572830976.0
STRM.US,Healthcare,31814992.0
STRO.US,Healthcare,290746720.0
STRR.US,Healthcare,15036473.0
STRS.US,Real Estate,194478240.0
STRT.US,Consumer Cyclical,109964016.0
STSS.US,Healthcare,4505977.0
STSSW.US,Healthcare,
STTK.US,Healthcare,430592864.0
STX.US,Technology,18732380160.0
SUGP.US,Industrials,
SUNW.US,Technology,7234307.0
SUPN.US,Healthcare,1524801408.0
SURG.US,Technology,144145632.0
SURGW.US,Technology,
SVA.US,Healthcare,642436736.0
SVC.US,Real Estate,1286375296.0
SVFD.US,Basic Materials,4758339.0
SVII.US,Financial Services,334573696.0
SVIIR.US,,
SVIIW.US,Financial Services,
SVMH.US,,
SVMHW.US,,
SVRA.US,Healthcare,669937856.0
SVRE.US,Technology,9764035.0
SVREW.US,Technology,
SWAG.US,Communication Services,28045380.0
SWAGW.US,Communication Services,
SWAV.US,Healthcare,8729699328.0
SWBI.US,Industrials,627998144.0
SWIM.US,Industrials,319021664.0
SWIN.US,Financial Services,29562398.0
SWKH.US,Financial Services,211552448.0
SWKHL.US,,
SWKS.US,Technology,16831741952.0
SWSS.US,Financial Services,73762456.0
SWSSW.US,Financial Services,
SWTX.US,Healthcare,3384012544.0
SWVL.US,Technology,27981392.0
SWVLW.US,Technology,
SXTC.US,Healthcare,1198930.0
SXTP.US,Healthcare,5712547.0
SXTPW.US,Healthcare,
SY.US,Healthcare,106354704.0
SYBT.US,Financial Services,1373730944.0
SYBX.US,Healthcare,16265149.0
SYM.US,Industrials,26954426368.0
SYNA.US,Technology,4410256896.0
SYPR.US,Consumer Cyclical,44684656.0
SYRA.US,Healthcare,
SYRE.US,Healthcare,990577472.0
SYRS.US,Healthcare,183974000.0
SYT.US,Technology,91961384.0
SYTA.US,Technology,847520.0
SYTAW.US,Technology,
SZZL.US,Financial Services,103858816.0
SZZLW.US,Financial Services,
TACT.US,Technology,76577944.0
TAIT.US,Technology,19448412.0
TALK.US,Healthcare,409382784.0
TALKW.US,Healthcare,
TANH.US,Consumer Defensive,2695554.0
TAOP.US,Technology,2464775.0
TARA.US,Healthcare,34662944.0
TARS.US,Healthcare,1031208256.0
TASK.US,Technology,1089700224.0
TAST.US,Consumer Cyclical,513899168.0
TATT.US,Industrials,126488752.0
TAYD.US,Industrials,111110032.0
TBBK.US,Financial Services,2335062016.0
TBIO.US,Healthcare,9727046.0
TBLA.US,Communication Services,1437512064.0
TBLAW.US,Communication Services,
TBLD.US,,507856480.0
TBLT.US,Industrials,3583613.0
TBMC.US,Financial Services,94704752.0
TBMCR.US,,
TBNK.US,Financial Services,82175744.0
TBPH.US,Healthcare,427265984.0
TC.US,Communication Services,3129745.0
TCBC.US,Financial Services,63652260.0
TCBI.US,Financial Services,2799790336.0
TCBK.US,Financial Services,1155068416.0
TCBP.US,Healthcare,1028287.0
TCBPW.US,Healthcare,
TCBS.US,Financial Services,45205096.0
TCBX.US,Financial Services,266516080.0
TCJH.US,Financial Services,22862500.0
TCMD.US,Healthcare,367267488.0
TCOM.US,Consumer Cyclical,25254772736.0
TCON.US,Healthcare,5864471.0
TCPC.US,Financial Services,639483968.0
TCRT.US,Healthcare,34169036.0
TCRX.US,Healthcare,277861504.0
TCTM.US,Consumer Defensive,
TCX.US,Technology,243616672.0
TDUP.US,Consumer Cyclical,226299600.0
TDW-WT.US,,
TEAM.US,Technology,57077321728.0
TECH.US,Healthcare,10682759168.0
TEDU.US,Consumer Defensive,12160608.0
TELA.US,Healthcare,170686928.0
TELO.US,,
TENB.US,Technology,6097282560.0
TENK.US,Financial Services,98172176.0
TENKR.US,,
TENX.US,Healthcare,1699939.0
TER.US,Technology,15641051136.0
TERN.US,Healthcare,439976832.0
TETE.US,Financial Services,73418416.0
TETEW.US,Financial Services,
TFFP.US,Healthcare,16793914.0
TFIN.US,Financial Services,1862327808.0
TFINP.US,Financial Services,
TFSL.US,Financial Services,3725035264.0
TGAA.US,Financial Services,109762168.0
TGAAW.US,Financial Services,
TGAN.US,Technology,310586944.0
TGL.US,Technology,6169221.0
TGTX.US,Healthcare,2231783424.0
TGVC.US,Financial Services,41787336.0
TGVCW.US,Financial Services,
TH.US,Industrials,943417792.0
THAR.US,Healthcare,1179394.0
THCH.US,Consumer Cyclical,216599632.0
THCP.US,Financial Services,103101008.0
THCPW.US,Financial Services,
THFF.US,Financial Services,447148448.0
THMO.US,Healthcare,2535860.0
THRD.US,Healthcare,389902720.0
THRM.US,Consumer Cyclical,1621121152.0
THRX.US,Healthcare,181722256.0
THRY.US,Communication Services,758333248.0
THTX.US,Healthcare,79972600.0
THWWW.US,Industrials,
TIGO.US,Communication Services,2826313472.0
TIGR.US,Financial Services,596340160.0
TIL.US,Healthcare,75445824.0
TILE.US,Industrials,767012416.0
TIO.US,Technology,166947568.0
TIPT.US,Financial Services,617029184.0
TIRX.US,Financial Services,1997924.0
TITN.US,Industrials,617619328.0
TIVC.US,Healthcare,1817951.0
TKLF.US,Consumer Cyclical,10436833.0
TKNO.US,Healthcare,143361856.0
TLF.US,Consumer Cyclical,37460612.0
TLGY.US,Financial Services,146363840.0
TLGYW.US,Financial Services,
TLIS.US,Healthcare,13749532.0
TLRY.US,Healthcare,1419608576.0
TLS.US,Technology,298683520.0
TLSA.US,Healthcare,52561524.0
TLSI.US,Healthcare,256736304.0
TLSIW.US,Healthcare,
TMC.US,Basic Materials,379895104.0
TMCI.US,Healthcare,950425600.0
TMCWW.US,Basic Materials,
TMDX.US,Healthcare,2910202624.0
TMPO.US,Technology,73820.0
TMTC.US,Financial Services,86284000.0
TMTCR.US,,
TMUS.US,Communication Services,192498450432.0
TNDM.US,Healthcare,1519385984.0
TNGX.US,Healthcare,1265695872.0
TNON.US,Healthcare,2718155.0
TNONW.US,Healthcare,
TNXP.US,Healthcare,19342818.0
TNYA.US,Healthcare,386870464.0
TOI.US,Healthcare,152660432.0
TOIIW.US,Healthcare,
TOMZ.US,Industrials,16536920.0
TOP.US,Financial Services,188713600.0
TOPS.US,Industrials,62500232.0
TORO.US,Industrials,107333592.0
TOUR.US,Consumer Cyclical,76768384.0
TOWN.US,Financial Services,2073052160.0
TPCS.US,Industrials,33121986.0
TPG.US,Financial Services,16130947072.0
TPIC.US,Industrials,129886728.0
TPST.US,Healthcare,80454544.0
TRDA.US,Healthcare,504859360.0
TREE.US,Financial Services,467580672.0
TRIB.US,Healthcare,20918662.0
TRIN.US,Financial Services,645289152.0
TRINL.US,,
TRIP.US,Consumer Cyclical,3123504384.0
TRIS-UN.US,Financial Services,
TRKAQ.US,Communication Services,2345473.0
TRKWQ.US,Communication Services,
TRMB.US,Technology,13062807552.0
TRMD.US,Energy,3030125056.0
TRMK.US,Financial Services,1656251008.0
TRML.US,Healthcare,746593280.0
TRMR.US,Communication Services,370102496.0
TRNR.US,Consumer Cyclical,9880402.0
TRNS.US,Industrials,994336640.0
TRON.US,Financial Services,73088320.0
TRONW.US,Financial Services,
TROO.US,Technology,189988256.0
TROW.US,Financial Services,24384976896.0
TRS.US,Consumer Cyclical,1035360000.0
TRST.US,Financial Services,531161248.0
TRUE.US,Communication Services,353134976.0
TRUG.US,,
TRUP.US,Financial Services,1267128576.0
TRVG.US,Communication Services,170714048.0
TRVI.US,Healthcare,104726464.0
TRVN.US,Healthcare,10122768.0
TSAT.US,Technology,488411872.0
TSBK.US,Financial Services,216985200.0
TSBX.US,Healthcare,63506024.0
TSCO.US,Consumer Cyclical,25415438336.0
TSEM.US,Technology,3271097856.0
TSHA.US,Healthcare,305679584.0
TSLA.US,Consumer Cyclical,616479850496.0
TSP.US,,
TSPH.US,Industrials,57472752.0
TSRI.US,Technology,18564314.0
TSVT.US,Healthcare,303241344.0
TTD.US,Technology,35166552064.0
TTEC.US,Technology,875928640.0
TTEK.US,Industrials,9521296384.0
TTGT.US,Communication Services,995380928.0
TTMI.US,Technology,1648189440.0
TTNP.US,Healthcare,5416327.0
TTOO.US,Healthcare,18914450.0
TTSH.US,Consumer Cyclical,287224288.0
TTWO.US,Communication Services,28843468800.0
TUEM.US,,2853672.0
TURB.US,Technology,
TURN.US,Financial Services,39399392.0
TUSK.US,Industrials,182178464.0
TVTX.US,Healthcare,644375232.0
TW.US,Financial Services,24119433216.0
TWIN.US,Industrials,217491616.0
TWKS.US,Technology,1410627072.0
